상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도,ADM_CD,ADM_NM,SIGUNGU_CD,SIGUNGU_NM
MA010120220800277977,알파문구숙대입구역점,,G2,소매,G213,오락용품 소매,G21302,문구/회화용품 소매업,G47612,문구용품 및 회화용품 소매업,11,서울특별시,11170,용산구,11170530,남영동,1117010400,갈월동,1117010400100850003,1,대지,85,3,서울특별시 용산구 갈월동 85-3,111702005005,서울특별시 용산구 한강대로,295,,1117010400100850003023830,남영빌딩,서울특별시 용산구 한강대로 295,140806,04321,,1,,126.971767354456,37.5445591067889,11030530,남영동,11030,용산구
MA010120220807382327,탐앤탐스,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11170,용산구,11170625,한강로동,1117012800,한강로3가,1117012800100400999,1,대지,40,999,서울특별시 용산구 한강로3가 40-999,111704106418,서울특별시 용산구 한강대로23길,55,,1117012800100400999012887,서관,서울특별시 용산구 한강대로23길 55,140780,04377,,4,,126.964735959893,37.5297717997901,11030730,한강로동,11030,용산구
MA010120220800188977,석란커피.엔.티,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11170,용산구,11170685,한남동,1117013100,한남동,1117013100100720001,1,대지,72,1,서울특별시 용산구 한남동 72-1,111702102003,서울특별시 용산구 한남대로,60,,1117013100100720001007326,한남동리첸시아,서울특별시 용산구 한남대로 60,140779,04419,,1,,127.007874658098,37.5344620083707,11030740,한남동,11030,용산구
MA010120220808492002,유니즌디자인,,M1,과학·기술,M112,전문 디자인,M11204,패션/섬유/기타 전문 디자인업,M73209,패션; 섬유류 및 기타 전문 디자인업,11,서울특별시,11170,용산구,11170650,이태원1동,1117013000,이태원동,1117013000100440017,1,대지,44,17,서울특별시 용산구 이태원동 44-17,111704106007,서울특별시 용산구 녹사평대로32길,47,,1117013000100440017010696,녹평빌딩,서울특별시 용산구 녹사평대로32길 47,140863,04390,,4,,126.99079048662,37.5327049598933,11030650,이태원1동,11030,용산구
MA010120220800316591,세무법인택스에이드용산지점,,M1,과학·기술,M104,회계·세무,M10402,세무사,M71202,세무사업,11,서울특별시,11170,용산구,11170560,원효로1동,1117011300,원효로2가,1117011300100950005,1,대지,95,5,서울특별시 용산구 원효로2가 95-5,111703005018,서울특별시 용산구 새창로,144,1,1117011300100950005019566,성취빌딩,서울특별시 용산구 새창로 144-1,140847,04366,,,,126.96178063841,37.5346903466222,11030720,원효로1동,11030,용산구
MA010120220804993044,윤스토아,,G2,소매,G204,종합 소매,G20404,슈퍼마켓,G47221,음료 소매업,11,서울특별시,11170,용산구,11170660,이태원2동,1117013000,이태원동,1117013000102260001,1,대지,226,1,서울특별시 용산구 이태원동 226-1,111703102012,서울특별시 용산구 회나무로,39,,1117013000102260001008113,,서울특별시 용산구 회나무로 39,140857,04344,,1,,126.990970651901,37.5398138683635,11030660,이태원2동,11030,용산구
MA010120220800557885,신도,중부지점,N1,시설관리·임대,N111,산업용품 대여,N11102,컴퓨터/사무기기 대여업,N76320,컴퓨터 및 사무용 기계ㆍ장비 임대업,11,서울특별시,11170,용산구,11170560,원효로1동,1117011200,원효로1가,1117011200100360001,1,대지,36,1,서울특별시 용산구 원효로1가 36-1,111704106263,서울특별시 용산구 원효로89길,29,,1117011200100360001018537,,서울특별시 용산구 원효로89길 29,140846,04316,,,,126.967491690974,37.5407197489619,11030720,원효로1동,11030,용산구
MA010120220800280754,용산드림부동산공인중개사사무소,,L1,부동산,L102,부동산 서비스,L10203,부동산 중개/대리업,L68221,부동산 중개 및 대리업,11,서울특별시,11170,용산구,11170625,한강로동,1117012800,한강로3가,1117012800100400386,1,대지,40,386,서울특별시 용산구 한강로3가 40-386,111704106276,서울특별시 용산구 이촌로29길,18,,1117012800100400386012072,,서울특별시 용산구 이촌로29길 18,140880,04380,,1,,126.959975807624,37.5245084313041,11030730,한강로동,11030,용산구
MA010120220800281878,진풍건재,,S2,수리·개인,S206,기타 가정용품 수리,S20699,그 외 기타 개인/가정용품 수리업,S95399,그 외 기타 개인 및 가정용품 수리업,11,서울특별시,11170,용산구,11170520,용산2가동,1117010200,용산동2가,1117010200100150008,1,대지,15,8,서울특별시 용산구 용산동2가 15-8,111704106190,서울특별시 용산구 신흥로16길,5,,1117010200100150008025032,,서울특별시 용산구 신흥로16길 5,140841,04339,,지,,126.98681717345,37.5448320457701,11030520,용산2가동,11030,용산구
MA010120220806870960,처비티,,I2,음식,I204,서양식,I20401,경양식,I56123,서양식 음식점업,11,서울특별시,11170,용산구,11170660,이태원2동,1117013000,이태원동,1117013000105520000,1,대지,552,,서울특별시 용산구 이태원동 552,111704106009,서울특별시 용산구 녹사평대로40길,33,,1117013000105520000008828,,서울특별시 용산구 녹사평대로40길 33,140861,04345,,1,,126.987724099716,37.5346598530632,11030660,이태원2동,11030,용산구
MA010120220800207518,네일휴,,S2,수리·개인,S207,이용·미용,S20703,네일숍,S96119,기타 미용업,11,서울특별시,11170,용산구,11170570,원효로2동,1117011500,산천동,1117011500100920000,1,대지,92,,서울특별시 용산구 산천동 92,111704106560,서울특별시 용산구 효창원로8길,6,,1117011500100920000017819,,서울특별시 용산구 효창원로8길 6,140040,04360,,1,,126.951428459786,37.5342090121782,11030570,원효로2동,11030,용산구
MA010120220800273109,유노텔레콤,,G2,소매,G208,가전·통신 소매,G20802,핸드폰 소매업,G47312,통신기기 소매업,11,서울특별시,11170,용산구,11170625,한강로동,1117012800,한강로3가,1117012800100160009,1,대지,16,9,서울특별시 용산구 한강로3가 16-9,111703101023,서울특별시 용산구 청파로,74,,1117012800100160009011402,본관,서울특별시 용산구 청파로 74,140749,04372,,1,,126.959564082485,37.5327884965563,11030730,한강로동,11030,용산구
MA010120220800273382,마당발,,G2,소매,G209,섬유·의복·신발 소매,G20910,신발 소매업,G47430,신발 소매업,11,서울특별시,11170,용산구,11170510,후암동,1117010100,후암동,1117010100101030006,1,대지,103,6,서울특별시 용산구 후암동 103-6,111704106401,서울특별시 용산구 한강대로104길,77,,1117010100101030006000006,,서울특별시 용산구 한강대로104길 77,140900,04325,,,,126.976710488398,37.550416677658,11030510,후암동,11030,용산구
MA010120220800282985,엔젤제화,,G2,소매,G209,섬유·의복·신발 소매,G20910,신발 소매업,G47430,신발 소매업,11,서울특별시,11170,용산구,11170650,이태원1동,1117013000,이태원동,1117013000100150016,1,대지,15,16,서울특별시 용산구 이태원동 15-16,111703102006,서울특별시 용산구 우사단로,17,1,1117013000100150016010409,,서울특별시 용산구 우사단로 17-1,140858,04406,,,,126.996232514836,37.5318493077597,11030650,이태원1동,11030,용산구
MA010120220800283256,어바웃샤브,,I2,음식,I201,한식,I20105,국수/칼국수,I56111,한식 일반 음식점업,11,서울특별시,11170,용산구,11170555,청파동,1117011100,청파동3가,1117011100100270001,1,대지,27,1,서울특별시 용산구 청파동3가 27-1,111704106360,서울특별시 용산구 청파로43나길,15,,1117011100100270001028705,동,서울특별시 용산구 청파로43나길 15,140133,04313,,1,,126.969096952469,37.544315168321,11030710,청파동,11030,용산구
MA010120220800285143,보광만물,,G2,소매,G218,장식품 소매,G21802,기념품점,G47842,기념품; 관광 민예품 및 장식용품 소매업,11,서울특별시,11170,용산구,11170700,보광동,1117013600,보광동,1117013600102580005,1,대지,258,5,서울특별시 용산구 보광동 258-5,111703102003,서울특별시 용산구 보광로,54,1,1117013600102580005001767,,서울특별시 용산구 보광로 54-1,140823,04414,,1,,126.998597147792,37.5289030846807,11030700,보광동,11030,용산구
MA010120220800285575,샘애드,,M1,과학·기술,M114,인쇄·제품제작,M11401,명함/간판/광고물 제작,C33910,간판 및 광고물 제조업,11,서울특별시,11170,용산구,11170590,용문동,1117012100,용문동,1117012100100320094,1,대지,32,94,서울특별시 용산구 용문동 32-94,111703005018,서울특별시 용산구 새창로,86,1,1117012100100320094015930,,서울특별시 용산구 새창로 86-1,140832,04356,,1,,126.958949659563,37.5391223185677,11030590,용문동,11030,용산구
MA010120220800295034,신세계신발,,G2,소매,G209,섬유·의복·신발 소매,G20910,신발 소매업,G47430,신발 소매업,11,서울특별시,11170,용산구,11170590,용문동,1117012100,용문동,1117012100100250011,1,대지,25,11,서울특별시 용산구 용문동 25-11,111703005018,서울특별시 용산구 새창로,120,7,1117012100100250011015763,,서울특별시 용산구 새창로 120-7,140832,04363,,,,126.960354086246,37.5365098975908,11030590,용문동,11030,용산구
MA010120220800303570,미스전콜렉션,,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47419,기타 의복 소매업,11,서울특별시,11170,용산구,11170650,이태원1동,1117013000,이태원동,1117013000100560029,1,대지,56,29,서울특별시 용산구 이태원동 56-29,111703102009,서울특별시 용산구 이태원로,140,,1117013000100560013009628,제,서울특별시 용산구 이태원로 140,140863,04390,,,,126.989342126851,37.5339752495077,11030650,이태원1동,11030,용산구
MA010120220800303727,보금사,,G2,소매,G217,시계·귀금속 소매,G21701,시계/귀금속 소매업,G47830,시계 및 귀금속 소매업,11,서울특별시,11170,용산구,11170660,이태원2동,1117013000,이태원동,1117013000106730000,1,대지,673,,서울특별시 용산구 이태원동 673,111702005002,서울특별시 용산구 녹사평대로,230,,1117013000106730000008504,,서울특별시 용산구 녹사평대로 230,140861,04345,,,,126.987101220048,37.5381376488085,11030660,이태원2동,11030,용산구
MA010120220800322831,모든오피스글로벌주,코리아,G2,소매,G213,오락용품 소매,G21302,문구/회화용품 소매업,G47612,문구용품 및 회화용품 소매업,11,서울특별시,11170,용산구,11170530,남영동,1117010500,남영동,1117010500100410001,1,대지,41,1,서울특별시 용산구 남영동 41-1,111704106454,서울특별시 용산구 한강대로84길,21,17,1117010500100410001023731,호,서울특별시 용산구 한강대로84길 21-17,140160,04352,,지,,126.973476058526,37.5444603930361,11030530,남영동,11030,용산구
MA010120220811853701,이마트24성심여중고점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11170,용산구,11170570,원효로2동,1117011700,원효로3가,1117011700102510002,1,대지,251,2,서울특별시 용산구 원효로3가 251-2,111704106233,서울특별시 용산구 원효로19길,58,,1117011700102510002017963,,서울특별시 용산구 원효로19길 58,140849,04362,,1,,126.955038156946,37.5333905308397,11030570,원효로2동,11030,용산구
MA010120220802283587,썸띵엘스,,G2,소매,G216,안경·정밀기기 소매,G21603,사진기/기타 광학기기 소매업,G47823,사진기 및 사진용품 소매업,11,서울특별시,11170,용산구,11170685,한남동,1117013100,한남동,1117013100106830071,1,대지,683,71,서울특별시 용산구 한남동 683-71,111704106315,서울특별시 용산구 이태원로42길,38,,1117013100106830071005075,,서울특별시 용산구 이태원로42길 38,140892,04400,,1,,127.000644922555,37.536228230565,11030740,한남동,11030,용산구
MA010120220807005755,비비에스앤,,N1,시설관리·임대,N104,고용 알선,N10402,임시/일용 인력 공급업,N75121,임시 및 일용 인력 공급업,11,서울특별시,11170,용산구,11170520,용산2가동,1117010200,용산동2가,1117010200100060000,1,대지,6,,서울특별시 용산구 용산동2가 6,111703102009,서울특별시 용산구 이태원로,59,,1117010200100050070025925,미군부대내에스,서울특별시 용산구 이태원로 59,140022,04353,,,,126.983345098096,37.5364973580583,11030520,용산2가동,11030,용산구
MA010120220804553795,에헤야,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11170,용산구,11170625,한강로동,1117012800,한강로3가,1117012800100400221,1,대지,40,221,서울특별시 용산구 한강로3가 40-221,111704106451,서울특별시 용산구 한강대로7길,22,11,1117012800100400221012168,,서울특별시 용산구 한강대로7길 22-11,140880,04379,,2,,126.96196647866,37.5252118709056,11030730,한강로동,11030,용산구
MA010120220800964259,비스타디아,,M1,과학·기술,M112,전문 디자인,M11203,시각 디자인업,M73203,시각 디자인업,11,서울특별시,11170,용산구,11170685,한남동,1117013100,한남동,1117013100104360000,1,대지,436,,서울특별시 용산구 한남동 436,111704106481,서울특별시 용산구 한남대로8길,6,17,1117013100104360000006351,,서울특별시 용산구 한남대로8길 6-17,140888,04420,,2,,127.010770556672,37.5307947051578,11030740,한남동,11030,용산구
MA010120220800255028,자하애프앤비,,I2,음식,I204,서양식,I20401,경양식,M71531,경영 컨설팅업,11,서울특별시,11170,용산구,11170650,이태원1동,1117013000,이태원동,1117013000100720017,1,대지,72,17,서울특별시 용산구 이태원동 72-17,111704106127,서울특별시 용산구 보광로59길,17,,1117013000100720017010720,,서울특별시 용산구 보광로59길 17,140863,04391,,1,,126.993007903883,37.5338493833102,11030650,이태원1동,11030,용산구
MA010120220800143312,꼬마카롱,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11170,용산구,11170530,남영동,1117010400,갈월동,1117010400100510002,1,대지,51,2,서울특별시 용산구 갈월동 51-2,111704106057,서울특별시 용산구 두텁바위로1길,50,,1117010400100510002000040,,서울특별시 용산구 두텁바위로1길 50,140804,04335,,,,126.97481068048,37.5463257535375,11030530,남영동,11030,용산구
MA010120220807415576,어퍼이스트,,I2,음식,I204,서양식,I20401,경양식,I56123,서양식 음식점업,11,서울특별시,11170,용산구,11170650,이태원1동,1117013000,이태원동,1117013000104550001,1,대지,455,1,서울특별시 용산구 이태원동 455-1,111704106011,서울특별시 용산구 녹사평대로40다길,2,,1117013000104550001000259,,서울특별시 용산구 녹사평대로40다길 2,140201,04351,,1,,126.988448162244,37.5349572563725,11030650,이태원1동,11030,용산구
