상가업소번호,상호명,지점명,상권업종대분류명,지번주소,도로명주소,경도,위도,ADM_CD,ADM_NM,SIGUNGU_CD,SIGUNGU_NM
MA010120220803728369,오뚜기식품,,소매,서울특별시 성동구 성수동2가 277-33,서울특별시 성동구 아차산로17길 13,127.0638536,37.5436262,11040680,성수2가3동,11040,성동구
MA010120220810097571,벨류엠,,과학·기술,서울특별시 성동구 성수동2가 308-4,서울특별시 성동구 성수일로4길 25,127.0518697,37.54250582,11040670,성수2가1동,11040,성동구
MA010120220803738545,현대전기,,소매,서울특별시 성동구 성수동2가 339-26,서울특별시 성동구 뚝섬로 391,127.054334,37.53910794,11040670,성수2가1동,11040,성동구
MA010120220802518768,바름회계법인,,과학·기술,서울특별시 성동구 성수동2가 322-1,서울특별시 성동구 연무장길 76,127.0575266,37.54150309,11040670,성수2가1동,11040,성동구
MA010120220803021415,이장네식당,,음식,서울특별시 성동구 성수동2가 212-1,서울특별시 성동구 성덕정길 146,127.0593895,37.53633043,11040670,성수2가1동,11040,성동구
MA010120220803746132,대성식당,,음식,서울특별시 성동구 사근동 181-2,서울특별시 성동구 사근동12길 4,127.0481927,37.56086071,11040550,사근동,11040,성동구
MA010120220802585168,한스케익,왕십리점,음식,서울특별시 성동구 상왕십리동 750,서울특별시 성동구 왕십리로 390,127.0270406,37.56521025,11040710,왕십리도선동,11040,성동구
MA010120220809618448,리얼라이즈컴퍼니,,소매,서울특별시 성동구 성수동2가 323,서울특별시 성동구 성수이로 66,127.0561342,37.54062078,11040670,성수2가1동,11040,성동구
MA010120220805641531,성수망치버거,,음식,서울특별시 성동구 성수동1가 72-41,서울특별시 성동구 성덕정3길 8,127.0476246,37.53956134,11040650,성수1가1동,11040,성동구
MA010120220805216870,포차천국,한양대점,음식,서울특별시 성동구 행당동 4-33,서울특별시 성동구 마조로5길 4,127.0405752,37.56011575,11040550,사근동,11040,성동구
MA010120220801699381,istStudio,,과학·기술,서울특별시 성동구 성수동2가 300-5,서울특별시 성동구 아차산로 97,127.0551305,37.54523437,11040680,성수2가3동,11040,성동구
MA010120220800470351,카서울닷컴관리인,,시설관리·임대,서울특별시 성동구 용답동 238-1,서울특별시 성동구 자동차시장1길 96,127.0683947,37.55987766,11040700,용답동,11040,성동구
MA010120220803771067,오토빈모터스,,수리·개인,서울특별시 성동구 성수동2가 277-96,서울특별시 성동구 아차산로9길 43,127.0596136,37.54777301,11040680,성수2가3동,11040,성동구
MA010120220814025111,엔에스,코리아,소매,서울특별시 성동구 성수동2가 289-21,서울특별시 성동구 아차산로7길 15-1,127.0544751,37.54646003,11040680,성수2가3동,11040,성동구
MA010120220803550989,드림월드,,소매,서울특별시 성동구 행당동 14-1,서울특별시 성동구 사근동길 4,127.0415824,37.55996223,11040550,사근동,11040,성동구
MA010120220807979270,컴퓨터수리,,수리·개인,서울특별시 성동구 송정동 81-3,서울특별시 성동구 광나루로 275,127.0603837,37.54852045,11040690,송정동,11040,성동구
MA010120220800210712,메디팜한솔약국,,소매,서울특별시 성동구 행당동 346,서울특별시 성동구 행당로 82,127.027399,37.55481267,11040570,행당2동,11040,성동구
MA010120220813749682,인디자인스튜디오,,과학·기술,서울특별시 성동구 성수동1가 13-214,서울특별시 성동구 상원12길 30,127.050664,37.5500387,11040660,성수1가2동,11040,성동구
MA010120220801245161,도선고사회적협동조합,,소매,서울특별시 성동구 하왕십리동 1070-4,서울특별시 성동구 마장로 156,127.026996,37.56685008,11040710,왕십리도선동,11040,성동구
MA010120220801888624,믹스앤매치,,소매,서울특별시 성동구 금호동2가 1215,서울특별시 성동구 금호로 117,127.0214343,37.55305695,11040720,금호2·3가동,11040,성동구
MA010120220810197627,지와명,,교육,서울특별시 성동구 성수동2가 284-55,서울특별시 성동구 성수일로8길 5,127.0516126,37.547074,11040680,성수2가3동,11040,성동구
MA010120220805609935,더원마케팅,,과학·기술,서울특별시 성동구 용답동 37-19,서울특별시 성동구 용답길 101,127.052358,37.56120132,11040700,용답동,11040,성동구
MA010120220802884599,부경,,음식,서울특별시 성동구 성수동2가 280-4,서울특별시 성동구 광나루로6길 49,127.0647611,37.54621157,11040680,성수2가3동,11040,성동구
MA010120220808335863,아마스빈,한양대점,음식,서울특별시 성동구 행당동 3-30,서울특별시 성동구 마조로 29,127.041028,37.56036787,11040550,사근동,11040,성동구
MA010120220812245633,준마취통증의학과,,보건의료,서울특별시 성동구 성수동1가 14-17,서울특별시 성동구 아차산로 41,127.0489759,37.546967,11040660,성수1가2동,11040,성동구
MA010120220803279898,오가나셀,,교육,서울특별시 성동구 성수동1가 13-17,서울특별시 성동구 성수일로 111,127.0515923,37.55045275,11040660,성수1가2동,11040,성동구
MA010120220808082366,헤드론엑스,코리아,부동산,서울특별시 성동구 옥수동 417-2,서울특별시 성동구 독서당로42길 7-1,127.0174941,37.54459723,11040730,옥수동,11040,성동구
MA010120220801155460,다원렌트카,,시설관리·임대,서울특별시 성동구 송정동 79-1,서울특별시 성동구 광나루로 333,127.0668227,37.54854401,11040690,송정동,11040,성동구
MA010120220812855753,수담스튜디오,,과학·기술,서울특별시 성동구 성수동2가 271-23,서울특별시 성동구 연무장13길 4,127.0583868,37.54184505,11040680,성수2가3동,11040,성동구
MA010120220808096543,살롱드보떼,,수리·개인,서울특별시 성동구 옥수동 291,서울특별시 성동구 한림말3길 21-1,127.0154003,37.54289463,11040730,옥수동,11040,성동구
MA010120220812664460,프리원크린,,수리·개인,서울특별시 성동구 하왕십리동 1070,서울특별시 성동구 왕십리로 410,127.0240756,37.56658942,11040710,왕십리도선동,11040,성동구
MA010120220812911522,제스티살룬,,음식,서울특별시 성동구 성수동1가 685-424,서울특별시 성동구 서울숲2길 19,127.0408511,37.54716831,11040660,성수1가2동,11040,성동구
MA010120220813486570,티케이비,,시설관리·임대,서울특별시 성동구 도선동 14,서울특별시 성동구 고산자로 269,127.035778,37.56369426,11040710,왕십리도선동,11040,성동구
MA010120220804394765,현대전기전자,,소매,서울특별시 성동구 성수동1가 13-103,서울특별시 성동구 상원길 58,127.0482078,37.54912972,11040660,성수1가2동,11040,성동구
MA010120220807164531,정은회관,,음식,서울특별시 성동구 금호동4가 188,서울특별시 성동구 금호로 45,127.0252463,37.54750605,11040620,금호4가동,11040,성동구
MA010120220812297107,디자인다움,,과학·기술,서울특별시 성동구 성수동1가 656-3,서울특별시 성동구 왕십리로 58,127.0452051,37.54269777,11040650,성수1가1동,11040,성동구
MA010120220803777970,웰컴차이나,,음식,서울특별시 성동구 성수동2가 315-58,서울특별시 성동구 연무장7길 16,127.0550956,37.54394596,11040680,성수2가3동,11040,성동구
MA010120220800251615,트램폴린,,과학·기술,서울특별시 성동구 성수동2가 280-6,서울특별시 성동구 아차산로17길 49,127.0652821,37.54676089,11040680,성수2가3동,11040,성동구
MA010120220814053486,세줄공인중개사사무소,,부동산,서울특별시 성동구 성수동1가 72-15,서울특별시 성동구 뚝섬로3길 9,127.0493115,37.54103829,11040650,성수1가1동,11040,성동구
MA010120220809808343,제이에이로지스틱스앤컨설팅,,과학·기술,서울특별시 성동구 도선동 58-1,서울특별시 성동구 왕십리로 326,127.0338987,37.56274876,11040710,왕십리도선동,11040,성동구
MA010120220803732982,참치마루,,음식,서울특별시 성동구 용답동 67-1,서울특별시 성동구 용답중앙13길 18,127.0534251,37.56557968,11040700,용답동,11040,성동구
MA010120220803620076,투어스토리,,시설관리·임대,서울특별시 성동구 성수동2가 315-1,서울특별시 성동구 아차산로 116,127.0566233,37.54403534,11040680,성수2가3동,11040,성동구
MA010120220806823374,봉밀가평양냉면,,음식,서울특별시 성동구 행당동 348,서울특별시 성동구 고산자로 164,127.0354231,37.55507182,11040560,행당1동,11040,성동구
MA010120220803877014,산돌커뮤니케이션,,과학·기술,서울특별시 성동구 성수동2가 280-6,서울특별시 성동구 아차산로17길 49,127.0652821,37.54676089,11040680,성수2가3동,11040,성동구
MA010120220813117939,미니다과,,음식,서울특별시 성동구 금호동4가 588,서울특별시 성동구 독서당로48길 4,127.0216139,37.54768697,11040620,금호4가동,11040,성동구
MA010120220806875000,유리인테리어,,과학·기술,서울특별시 성동구 행당동 37-109,서울특별시 성동구 살곶이4길 11,127.0419539,37.55637613,11040550,사근동,11040,성동구
MA010120220811887171,101디자인웍스,,과학·기술,서울특별시 성동구 성수동2가 320-4,서울특별시 성동구 성수이로 69,127.0556142,37.54136886,11040670,성수2가1동,11040,성동구
MA010120220812112135,네일앤네일파티,,수리·개인,서울특별시 성동구 금호동4가 235,서울특별시 성동구 금호로 17,127.0240805,37.5468846,11040620,금호4가동,11040,성동구
MA010120220814238225,씨유서울숲트리마제점,,소매,서울특별시 성동구 성수동1가 718,서울특별시 성동구 왕십리로 16,127.0446712,37.53925615,11040650,성수1가1동,11040,성동구
MA010120220810253468,헤이즐,,소매,서울특별시 성동구 옥수동 314-6,서울특별시 성동구 한림말3길 30,127.0155928,37.54357936,11040730,옥수동,11040,성동구
MA010120220804792886,태창상사,,소매,서울특별시 성동구 용답동 232-6,서울특별시 성동구 자동차시장1길 57,127.0639929,37.56093429,11040700,용답동,11040,성동구
MA010120220814239496,제인동물병원,,과학·기술,서울특별시 성동구 성수동2가 339-23,서울특별시 성동구 뚝섬로 395,127.0547073,37.5390447,11040670,성수2가1동,11040,성동구
MA010120220806445179,드림부동산,,부동산,서울특별시 성동구 성수동1가 656-347,서울특별시 성동구 상원길 71,127.0476314,37.55031026,11040660,성수1가2동,11040,성동구
MA010120220813980519,메타버시티,,과학·기술,서울특별시 성동구 행당동 130-9,서울특별시 성동구 왕십리로 261,127.0382314,37.55826048,11040560,행당1동,11040,성동구
MA010120220803306551,성수AK밸리창고,,과학·기술,서울특별시 성동구 성수동2가 322-1,서울특별시 성동구 연무장길 76,127.0575266,37.54150309,11040670,성수2가1동,11040,성동구
MA010120220800143297,리우드레스,,소매,서울특별시 성동구 성수동2가 273-46,서울특별시 성동구 연무장길 77,127.0578889,37.54181826,11040680,성수2가3동,11040,성동구
MA010120220807168047,왕십리엔터식스LIST,,소매,서울특별시 성동구 행당동 168-151,서울특별시 성동구 왕십리광장로 17,127.0383915,37.56144094,11040560,행당1동,11040,성동구
MA010120220806604878,검증결혼,,수리·개인,서울특별시 성동구 성수동1가 656-410,서울특별시 성동구 왕십리로 38,127.0442423,37.54101327,11040650,성수1가1동,11040,성동구
MA010120220812951611,이스트코드,,과학·기술,서울특별시 성동구 용답동 238-1,서울특별시 성동구 자동차시장1길 96,127.0683947,37.55987766,11040700,용답동,11040,성동구
MA010120220800981395,필름메이트,,과학·기술,서울특별시 성동구 성수동1가 72-8,서울특별시 성동구 성수일로 10,127.0488251,37.54128176,11040650,성수1가1동,11040,성동구
MA010120220803775147,씨유금호래미안점,,소매,서울특별시 성동구 금호동2가 1217,서울특별시 성동구 금호로 107,127.0242407,37.55227254,11040720,금호2·3가동,11040,성동구
MA010120220804497420,카이로스인비테이션,,과학·기술,서울특별시 성동구 성수동2가 323,서울특별시 성동구 성수이로 66,127.0561342,37.54062078,11040670,성수2가1동,11040,성동구
MA010120220803769219,행당족발,,음식,서울특별시 성동구 행당동 317-84,서울특별시 성동구 행당로 109,127.0310219,37.55807338,11040560,행당1동,11040,성동구
MA010120220800227174,한국인력,,시설관리·임대,서울특별시 성동구 행당동 286-74,서울특별시 성동구 왕십리로21길 4,127.0335701,37.56196499,11040560,행당1동,11040,성동구
MA010120220803746929,신촌설렁탕,,음식,서울특별시 성동구 행당동 140,서울특별시 성동구 고산자로6길 40,127.0354812,37.55822529,11040560,행당1동,11040,성동구
MA010120220804580732,오버나잇커피로스터스,,음식,서울특별시 성동구 상왕십리동 816-1,서울특별시 성동구 왕십리로 410,127.0240756,37.56658942,11040710,왕십리도선동,11040,성동구
