"금연구역명","금연구역범위상세","시도명","시군구명","금연구역구분","금연구역지정근거명","금연구역면적","위반과태료","위반신고전화번호","소재지도로명주소","소재지지번주소","관리기관명","위도","경도","데이터기준일자","제공기관코드","작업일시"
"17-717","승차대 또는 버스표지판경계로부터 378m이내","서울특별시","구로구","버스정류소                                                                                               ","서울특별시 구로구 간접흡연 피해방지 조례 제5조","0","100000","02-860-3225","서울특별시 구로구 구로중앙로 43(구로동)","","서울특별시 구로구청","37.493591","126.889852","2024-12-03","","2026-06-07 10:57:02.0"
"17-718","승차대 또는 버스표지판경계로부터 379m이내","서울특별시","구로구","버스정류소                                                                                               ","서울특별시 구로구 간접흡연 피해방지 조례 제5조","0","100000","02-860-3225","","서울특별시 구로구 항동 166-2","서울특별시 구로구청","37.477088","126.822982","2024-12-03","","2026-06-07 10:57:02.0"
"17-723","승차대 또는 버스표지판경계로부터 380m이내","서울특별시","구로구","버스정류소                                                                                               ","서울특별시 구로구 간접흡연 피해방지 조례 제5조","0","100000","02-860-3225","서울특별시 구로구 디지털로 226(가리봉동)","","서울특별시 구로구청","37.480095","126.891107","2024-12-03","","2026-06-07 10:57:02.0"
"17-725","승차대 또는 버스표지판경계로부터 381m이내","서울특별시","구로구","버스정류소                                                                                               ","서울특별시 구로구 간접흡연 피해방지 조례 제5조","0","100000","02-860-3225","서울특별시 구로구 디지털로 288(구로동,대륭1차앞)","","서울특별시 구로구청","37.483570","126.895503","2024-12-03","","2026-06-07 10:57:02.0"
"17-726","승차대 또는 버스표지판경계로부터 382m이내","서울특별시","구로구","버스정류소                                                                                               ","서울특별시 구로구 간접흡연 피해방지 조례 제5조","0","100000","02-860-3225","서울특별시 구로구 디지털로34길 55(구로동,디지털로32길변)","","서울특별시 구로구청","37.484286","126.899282","2024-12-03","","2026-06-07 10:57:02.0"
"17-727","승차대 또는 버스표지판경계로부터 383m이내","서울특별시","구로구","버스정류소                                                                                               ","서울특별시 구로구 간접흡연 피해방지 조례 제5조","0","100000","02-860-3225","서울특별시 구로구 디지털로32길 72(구로동)","","서울특별시 구로구청","37.483184","126.898857","2024-12-03","","2026-06-07 10:57:02.0"
"17-728","승차대 또는 버스표지판경계로부터 384m이내","서울특별시","구로구","버스정류소                                                                                               ","서울특별시 구로구 간접흡연 피해방지 조례 제5조","0","100000","02-860-3225","서울특별시 구로구 중앙로6길 17(고척동,경인로47길변,동아한신담장)","","서울특별시 구로구청","37.501573","126.864842","2024-12-03","","2026-06-07 10:57:02.0"
"17-729","승차대 또는 버스표지판경계로부터 385m이내","서울특별시","구로구","버스정류소                                                                                               ","서울특별시 구로구 간접흡연 피해방지 조례 제5조","0","100000","02-860-3225","서울특별시 구로구 중앙로15길 125(고척동,해피데이앞,삼익2차)","","서울특별시 구로구청","37.507787","126.852646","2024-12-03","","2026-06-07 10:57:02.0"
"17-730","승차대 또는 버스표지판경계로부터 386m이내","서울특별시","구로구","버스정류소                                                                                               ","서울특별시 구로구 간접흡연 피해방지 조례 제5조","0","100000","02-860-3225","서울특별시 구로구 개봉로 7(개봉동,개봉로1길변)","","서울특별시 구로구청","37.486206","126.856162","2024-12-03","","2026-06-07 10:57:02.0"
"17-731","승차대 또는 버스표지판경계로부터 387m이내","서울특별시","구로구","버스정류소                                                                                               ","서울특별시 구로구 간접흡연 피해방지 조례 제5조","0","100000","02-860-3225","서울특별시 구로구 남부순환로 775(개봉동,푸르지오단지내부)","","서울특별시 구로구청","37.501568","126.847162","2024-12-03","","2026-06-07 10:57:02.0"
"17-733","승차대 또는 버스표지판경계로부터 388m이내","서울특별시","구로구","버스정류소                                                                                               ","서울특별시 구로구 간접흡연 피해방지 조례 제5조","0","100000","02-860-3225","서울특별시 구로구 개봉로17바길 52(개봉동,개봉로17나길변)","","서울특별시 구로구청","37.493527","126.851432","2024-12-03","","2026-06-07 10:57:02.0"
